iter	Logloss
139	0.101463733
140	0.1013839083
141	0.1013246201
142	0.101137413
143	0.1009918316
144	0.1008635056
145	0.1008045349
146	0.1006504319
147	0.1004942865
148	0.1003588971
149	0.1002452638
150	0.1001096581
151	0.1000416016
152	0.09995833185
153	0.09992181563
154	0.09973055865
155	0.09959097594
156	0.09949027306
157	0.09946461515
158	0.09939653613
159	0.09936329823
160	0.09927229465
161	0.09922913001
162	0.09913508904
163	0.09902976804
164	0.09889046916
165	0.09886433393
166	0.0988407832
167	0.0987289722
168	0.09861202397
169	0.09853326229
170	0.09848823628
171	0.09838355622
172	0.09826834263
173	0.09805874512
174	0.09802145904
175	0.09797393026
176	0.09794267402
177	0.0978927466
178	0.09783194963
179	0.09772697388
180	0.09763828555
181	0.09760970389
182	0.0975241902
183	0.09748746826
184	0.09732975227
185	0.09729993687
186	0.09723236196
187	0.09721573806
188	0.09716291276
189	0.09705967016
190	0.09695861434
191	0.09693352344
192	0.09685624031
193	0.0968127976
194	0.09669089691
195	0.09658295708
196	0.09648344461
197	0.09642852162
198	0.0963328945
199	0.09628687872
200	0.09618583633
201	0.09616217959
202	0.09610606318
203	0.09597213135
204	0.095895745
205	0.09583567244
206	0.09579012434
207	0.09568604058
208	0.09565683113
209	0.09560889809
210	0.09556227609
211	0.0954940718
212	0.09539650234
213	0.09527693672
214	0.09526278555
215	0.09518728246
216	0.09512269069
217	0.0950447249
218	0.09502997563
219	0.09497121525
220	0.09491594957
221	0.09488653877
222	0.09477867019
223	0.0946811142
224	0.09466124967
225	0.09463416896
226	0.09454931144
227	0.09452907718
228	0.09450700079
229	0.09442028851
230	0.09439647779
231	0.094338915
232	0.09421426167
233	0.09412385209
234	0.09408774567
235	0.09396804266
236	0.09393245757
237	0.09381898966
238	0.09378497211
239	0.09366650033
240	0.09360659902
241	0.09347726568
242	0.09345736084
243	0.09341754713
244	0.09331086189
245	0.0932137665
246	0.09306373293
247	0.09294904607
248	0.09288350198
249	0.09286650159
250	0.09281737456
251	0.09271991395
252	0.09260287241
253	0.09250307955
254	0.0924060861
255	0.0923182363
256	0.09227127613
257	0.09226254677
258	0.09222944907
259	0.09215100006
260	0.09210295271
261	0.09205150361
262	0.09191735955
263	0.09184919408
264	0.09182326133
265	0.09177641585
266	0.09165708724
267	0.09163927524
268	0.0915362821
269	0.09145624399
270	0.09144730959
271	0.09135031359
272	0.09121040252
273	0.09112508293
274	0.09101921046
275	0.09094394123
276	0.09090694118
277	0.09081051054
278	0.0907016258
279	0.09067085301
280	0.09064761223
281	0.09061081768
282	0.09049531419
283	0.09044182843
284	0.09032528263
285	0.09031420677
286	0.09022814732
287	0.09013406028
288	0.09003347604
289	0.08999874489
290	0.08989298007
291	0.08981621942
292	0.08981032737
293	0.08975248053
294	0.08973519926
295	0.08965621007
296	0.08952154376
297	0.08943647014
298	0.0894254051
299	0.08934349937
300	0.08921201278
301	0.08915599166
302	0.08913330744
303	0.08907512881
304	0.08895064784
305	0.08892190149
306	0.08883000027
307	0.08874779257
308	0.08863093195
309	0.08854222587
310	0.08849029956
311	0.08839796009
312	0.08832881808
313	0.08825311586
314	0.08813639234
315	0.08807733269
316	0.08804248268
317	0.08791893495
318	0.0878855087
319	0.08775573055
320	0.08770290741
321	0.0876477043
322	0.08759157613
323	0.08747423164
324	0.08736058406
325	0.08732349746
326	0.08720824852
327	0.08712466346
328	0.08705838084
329	0.08694774293
330	0.08684176495
331	0.08675947013
332	0.08674334219
333	0.08667972886
334	0.08656990839
335	0.08655817795
336	0.08650015447
337	0.08648867716
338	0.0864360018
339	0.08634900441
340	0.08627014701
341	0.08626222443
342	0.08621218114
343	0.08615649315
344	0.08604678021
345	0.08599443962
346	0.08596795979
347	0.08587463314
348	0.0858064655
349	0.08570484497
350	0.08560281101
351	0.08554303105
352	0.08544643261
353	0.08539777091
354	0.08529806344
355	0.08517897708
356	0.08508680272
357	0.08502440882
358	0.08496156739
359	0.08492760361
360	0.08489322279
361	0.08484250914
362	0.08482555481
363	0.0847674031
364	0.08465521847
365	0.08459800373
366	0.0844920061
367	0.08438941045
368	0.08429484153
369	0.08418887322
370	0.08409567001
371	0.08407710495
372	0.08397387159
373	0.08383276885
374	0.08376015361
375	0.0836790056
376	0.08358036249
377	0.08348136785
378	0.08338021918
379	0.08323831725
380	0.08316560351
381	0.08310894691
382	0.0829832165
383	0.08290549353
384	0.0828531509
385	0.08272376706
386	0.08268647879
387	0.08262492225
388	0.08252938832
389	0.08242863034
390	0.0823938969
391	0.08228727336
392	0.08217466586
393	0.0820996561
394	0.08203132005
395	0.08195773533
396	0.08186913618
397	0.08176814996
398	0.08168038869
399	0.08159982176
400	0.08155883002
401	0.08146133257
402	0.08138356222
403	0.0813014693
404	0.08121768334
405	0.08109258948
406	0.08104765637
407	0.08098156458
408	0.08090712417
409	0.08082768468
410	0.0807084536
411	0.08058763499
412	0.08049227822
413	0.08040922453
414	0.08031496074
415	0.08022176139
416	0.0801171328
417	0.07999815727
418	0.07991180435
419	0.07983578598
420	0.07973949106
421	0.07968631789
422	0.07959127003
423	0.07950254437
424	0.07939929235
425	0.07936319719
426	0.07927758546
427	0.07920207701
428	0.07910314579
429	0.07899459098
430	0.07889515541
431	0.07874730258
432	0.07870132083
433	0.07867251137
434	0.07855860115
435	0.0784658282
436	0.07837412801
437	0.07824805902
438	0.07810961628
439	0.07802832719
440	0.07792609352
441	0.07781126808
442	0.07773352853
443	0.07766885074
444	0.07756628738
445	0.07749182879
446	0.07741215139
447	0.07734596494
448	0.07724312127
449	0.07716353978
450	0.07702989716
451	0.07699087116
452	0.07685978003
453	0.0767469714
454	0.076626846
455	0.07653926177
456	0.076450158
457	0.07635853305
458	0.07630587545
459	0.0762387551
460	0.07608168639
461	0.07600762379
462	0.07592089476
463	0.07574793931
464	0.07566281959
465	0.07557106177
466	0.0754878255
467	0.07535657127
468	0.07526105402
469	0.07513579242
470	0.07506656848
471	0.07499065881
472	0.07487539728
473	0.07479220923
474	0.07468444313
475	0.07455538517
476	0.07445620921
477	0.07438016343
478	0.07430859612
479	0.07419462572
480	0.07410185319
481	0.07403561901
482	0.07392409552
483	0.07383414732
484	0.07373689276
485	0.07364264924
486	0.07357935557
487	0.07347231669
488	0.07339768826
489	0.0733168061
490	0.07320847734
491	0.07312421222
492	0.0730688513
493	0.07300212619
494	0.07291491824
495	0.0728280876
496	0.07274000735
497	0.07265966112
498	0.07254586328
499	0.07249549114
500	0.07241852642
501	0.07233304227
502	0.07223669369
503	0.07213247936
504	0.07204948428
505	0.07197578447
506	0.07192978612
507	0.07191062076
508	0.07181321651
509	0.07175536916
510	0.07169321068
511	0.07160103244
512	0.07150506343
513	0.07142581997
514	0.07135047198
515	0.07128537603
516	0.07126471174
517	0.07118187011
518	0.07111964684
519	0.07105979345
520	0.07097867622
521	0.07087333651
522	0.07077466255
523	0.07069711087
524	0.07061936957
525	0.07054193744
526	0.07046252306
527	0.07040720816
528	0.07033134984
529	0.07025417923
530	0.07014393563
531	0.070085609
532	0.06998324217
533	0.06991961705
534	0.06983327038
535	0.06977799453
536	0.0696811368
537	0.06961254202
538	0.06951242141
539	0.06945834879
540	0.06938806565
541	0.0692848275
542	0.06918690406
543	0.06910052596
544	0.0690324961
545	0.06897820278
546	0.06892159923
547	0.06883515417
548	0.06874504445
549	0.06870045319
550	0.06861446535
551	0.06855840326
552	0.06850852033
553	0.0684223298
554	0.06835518577
555	0.0682362408
556	0.06814353015
557	0.06805582018
558	0.06800732113
559	0.06793554359
560	0.06784257054
561	0.06772994277
562	0.06765926566
563	0.06758651984
564	0.06749962707
565	0.06745689634
566	0.06737885733
567	0.0672952702
568	0.06721724997
569	0.0671490577
570	0.06705339936
571	0.06697003126
572	0.06689745321
573	0.06684759289
574	0.06676246736
575	0.06668048961
576	0.06661570245
577	0.06657419887
578	0.06647410999
579	0.06638689372
580	0.06632187092
581	0.06624232494
582	0.06617972993
583	0.06609720852
584	0.06602484536
585	0.06594487091
586	0.06586955217
587	0.06581232912
588	0.06572899903
589	0.06566941911
590	0.06562965684
591	0.06555531808
592	0.06551658857
593	0.06545440482
594	0.0653846716
595	0.06529337665
596	0.06519417047
597	0.06511746407
598	0.06503354156
599	0.06496569838
600	0.06488154506
601	0.06482488683
602	0.06475771989
603	0.06470409095
604	0.06460452088
605	0.06453187307
606	0.06446038381
607	0.06439642898
608	0.06433199829
609	0.06424500926
610	0.06418064698
611	0.06410624758
612	0.06405667081
613	0.06400312489
614	0.06390785446
615	0.06386819473
616	0.06378094541
617	0.06371396689
618	0.06366638721
619	0.06359795832
620	0.0635518158
621	0.0634983321
622	0.06342069139
623	0.06335799703
624	0.06326767157
625	0.06321985674
626	0.06314215261
627	0.0630906573
628	0.06304573722
629	0.06295395658
630	0.06288887708
631	0.06282528851
632	0.06273232319
633	0.06264875436
634	0.06260636527
635	0.06255119085
636	0.0624594225
637	0.06237675561
638	0.06232322876
639	0.06226007184
640	0.0622275279
641	0.06218321832
642	0.06213454685
643	0.06207334309
644	0.06201891241
645	0.06197662992
646	0.06191299213
647	0.06183676863
648	0.06177062755
649	0.0616820466
650	0.06161715883
651	0.06152958805
652	0.06144590322
653	0.06140456521
654	0.06133600937
655	0.06129568015
656	0.06121755401
657	0.06117909695
658	0.06112078732
659	0.06108155265
660	0.06100162422
661	0.06095096292
662	0.06090480394
663	0.06086141349
664	0.06080188725
665	0.0607426774
666	0.06071395724
667	0.06066370115
668	0.06059979469
669	0.06051625166
670	0.06043213983
671	0.06036994465
672	0.06031290083
673	0.06023231108
674	0.06014657249
675	0.06008545808
676	0.06001074265
677	0.05994222545
678	0.05988468437
679	0.05983535258
680	0.05975427913
681	0.05968776219
682	0.05960849053
683	0.05952494177
684	0.0594680485
685	0.05938815964
686	0.05931180321
687	0.05923648425
688	0.05917518436
689	0.05913086538
690	0.05908638086
691	0.05904329381
692	0.0589645199
693	0.058910484
694	0.05884286437
695	0.05877132336
696	0.05871794441
697	0.05865152482
698	0.05858053705
699	0.05847257785
700	0.0584175535
701	0.05835070259
702	0.0582783751
703	0.05824806935
704	0.05817649158
705	0.05812337028
706	0.05805429714
707	0.05802699281
708	0.05797441691
709	0.05790857382
710	0.05787173841
711	0.05782689184
712	0.05772443555
713	0.05767454273
714	0.05761806044
715	0.05755482121
716	0.05748872163
717	0.05744529568
718	0.05739551602
719	0.05735051311
720	0.05728508091
721	0.05725878354
722	0.05721650548
723	0.0571908264
724	0.05713194612
725	0.05708566793
726	0.05704214264
727	0.05698385691
728	0.0569592187
729	0.05685863045
730	0.05680463657
731	0.05675733521
732	0.05670395655
733	0.05663333353
734	0.05657017193
735	0.0565195435
736	0.05646910288
737	0.05643256172
738	0.05641027621
739	0.05637001262
740	0.05632139975
741	0.05626335772
742	0.05620658477
743	0.05615103193
744	0.05611501934
745	0.05607429326
746	0.05600748112
747	0.05596677892
748	0.05591249596
749	0.05586128077
750	0.05580187675
751	0.05577612374
752	0.0557059995
753	0.05565380762
754	0.05560127328
755	0.05557685343
756	0.0555303492
757	0.05550373163
758	0.05540684667
759	0.05535782786
760	0.05531930207
761	0.0552705148
762	0.05520712427
763	0.0551542477
764	0.05510626907
765	0.05501403868
766	0.05498196879
767	0.05494371182
768	0.05490139306
769	0.05486878753
770	0.05482392713
771	0.05477695254
772	0.0547371893
773	0.05466573344
774	0.05461383434
775	0.05458847483
776	0.05454266971
777	0.0545036781
778	0.05446545976
779	0.05439481155
780	0.05435463695
781	0.0542915909
782	0.05422978188
783	0.05418661608
784	0.05412944996
785	0.05409991773
786	0.05403445849
787	0.05400142566
788	0.05396383476
789	0.05393481594
790	0.05391513243
791	0.05387947716
792	0.05383409472
793	0.05381472309
794	0.05375164244
795	0.05371958807
796	0.05368099134
797	0.05359506868
798	0.05354540567
799	0.05352359197
800	0.05347381041
801	0.05344345917
802	0.05340562443
803	0.05338751763
804	0.05333338871
805	0.05326683574
806	0.05323003603
807	0.05319207343
808	0.05311547607
809	0.05307268205
810	0.05304484746
811	0.05300864503
812	0.05297740657
813	0.05293524845
814	0.05289227885
815	0.05284880487
816	0.05279004777
817	0.05275345421
818	0.05272133968
819	0.05266173439
820	0.05260860448
821	0.05256534674
822	0.0525450055
823	0.05250170786
824	0.05245791042
825	0.05241153004
826	0.05235576373
827	0.05230044551
828	0.05226234745
829	0.05222268803
830	0.05217778512
831	0.0521327305
832	0.05208206051
833	0.05204693915
834	0.05198465824
835	0.05194478491
836	0.05190916925
837	0.05187502172
838	0.05180753633
839	0.05176245931
840	0.05171405889
841	0.05166653613
842	0.05163646706
843	0.05161034597
844	0.05157660765
845	0.05153021116
846	0.05149730277
847	0.05145164705
848	0.05141980966
849	0.05137830288
850	0.05132650521
851	0.05126202626
852	0.05121908941
853	0.05119955476
854	0.05115569027
855	0.0511135243
856	0.05107085472
857	0.05105010568
858	0.05098895747
859	0.05095668001
860	0.05091210313
861	0.05089520673
862	0.05085472056
863	0.05081468341
864	0.05079887536
865	0.05075208966
866	0.05071281224
867	0.05066242142
868	0.05062117926
869	0.05060471513
870	0.05057638566
871	0.05056028683
872	0.05051203148
873	0.05045749478
874	0.05042701967
875	0.05035715217
876	0.05030535722
877	0.05026427272
878	0.0502173503
879	0.05015885351
880	0.05012915244
881	0.05008715636
882	0.05004616095
883	0.04998969551
884	0.04997476814
885	0.04992127718
886	0.04988416055
887	0.0498226234
888	0.0497803977
889	0.04975217197
890	0.04971281538
891	0.0496598079
892	0.04958284855
893	0.04954567797
894	0.04952216918
895	0.04948897109
896	0.04941112847
897	0.04938698837
898	0.04934938719
899	0.04933477448
900	0.04929907219
901	0.04924402456
902	0.04920457618
903	0.04916914999
904	0.04913718394
905	0.0490920922
906	0.04905553223
907	0.04900653815
908	0.04896013068
909	0.04893119856
910	0.04887435191
911	0.04882775489
912	0.04878338118
913	0.04874087427
914	0.04870003895
915	0.04864730738
916	0.04858975672
917	0.04853301921
918	0.04849134542
919	0.04844182414
920	0.04841859407
921	0.04840460759
922	0.04834894551
923	0.04831485024
924	0.0482662686
925	0.0482212954
926	0.04818410794
927	0.04815409845
928	0.04811321687
929	0.04807596043
930	0.04806233838
931	0.04802543884
932	0.04799627595
933	0.04795659862
934	0.04792069844
935	0.04784292409
936	0.04778951963
937	0.04775623521
938	0.04768628157
939	0.04765769216
940	0.04761161842
941	0.04756382383
942	0.04751943576
943	0.04747851132
944	0.04745104733
945	0.04739342203
946	0.04735340537
947	0.04731724823
948	0.04727375197
949	0.04723736845
950	0.04719032377
951	0.04716533203
952	0.04714399635
953	0.04711904461
954	0.04708754334
955	0.04705438512
956	0.04700734403
957	0.04698066101
958	0.04693032187
959	0.04688650046
960	0.04685986882
961	0.04683152206
962	0.04680147228
963	0.04676992705
964	0.04674635315
965	0.0467067374
966	0.04665979
967	0.04663179071
968	0.04660664153
969	0.04656905294
970	0.04654898517
971	0.04652244831
972	0.04648926775
973	0.04646206127
974	0.04644248548
975	0.04642201808
976	0.0463513996
977	0.04631325738
978	0.04626666769
979	0.04624030486
980	0.0461990935
981	0.04617988905
982	0.04614874546
983	0.0461231151
984	0.04608685844
985	0.04605324702
986	0.04602788115
987	0.04600906302
988	0.04598545571
989	0.04595771808
990	0.04593323186
991	0.04588129968
992	0.04584473635
993	0.04581564707
994	0.04579269689
995	0.04575854853
996	0.04570937048
997	0.04567857459
998	0.04564867474
999	0.04559446328
