iter	Logloss
0	0.6213123124
1	0.5581468118
2	0.501627372
3	0.4493348606
4	0.4053322781
5	0.3651264759
6	0.3274344639
7	0.2988722391
8	0.2711516261
9	0.2447130179
10	0.2222500551
11	0.2032546296
12	0.1833918001
13	0.1675665162
14	0.1529920164
15	0.1399477666
16	0.127806669
17	0.11674013
18	0.1066409653
19	0.09757930852
20	0.08956594614
21	0.08318932313
22	0.07692720729
23	0.07178828151
24	0.06650382446
25	0.06238496289
26	0.05792538945
27	0.0543302506
28	0.050537287
29	0.04769060183
30	0.0446555859
31	0.04223436452
32	0.04001805909
33	0.03783753903
34	0.03583100865
35	0.03413141652
36	0.03247686135
37	0.03099369289
38	0.02955155478
39	0.02829019682
40	0.02718957633
41	0.02617551683
42	0.02503110338
43	0.02414069023
44	0.02321955742
45	0.02254204103
46	0.02177754568
47	0.02106837105
48	0.0204714047
49	0.01991713156
50	0.01948075135
51	0.01899681823
52	0.01850599052
53	0.01808679431
54	0.01768944437
55	0.01737089689
56	0.01706285624
57	0.01674762635
58	0.01640372655
59	0.01619583786
60	0.01591704827
61	0.01563907187
62	0.01542299889
63	0.01515279706
64	0.01498510198
65	0.01471253016
66	0.01454735367
67	0.01432247488
68	0.01415892273
69	0.01401948407
70	0.01390218692
71	0.01364601687
72	0.0134934477
73	0.01335668059
74	0.01319295505
75	0.01307683712
76	0.01300714912
77	0.01289256268
78	0.01279792928
79	0.01269765941
80	0.01257503864
81	0.01251818378
82	0.01242862022
83	0.01230253352
84	0.01223638337
85	0.01212604118
86	0.01202970212
87	0.01197972904
88	0.01190518136
89	0.0118078534
90	0.01171648329
91	0.01164953329
92	0.01156348885
93	0.01148007176
94	0.01142020377
95	0.01137354965
96	0.01133073323
97	0.01122181694
98	0.01116649742
99	0.01114539414
100	0.01110638148
101	0.01102792967
102	0.01099193021
103	0.01093312278
104	0.01087159804
105	0.01079416583
106	0.01077226381
107	0.01073618903
108	0.01070044009
109	0.01065142265
110	0.01063155752
111	0.01057878891
112	0.01053533944
113	0.01050457331
114	0.01045612787
115	0.01044535333
116	0.01042987789
117	0.01038030811
118	0.0103697599
119	0.01032288536
120	0.01031289862
121	0.01028641531
122	0.01027155059
123	0.01026245307
124	0.0102299476
125	0.01021181513
126	0.01019509779
127	0.01017796756
128	0.01013747522
129	0.01011765608
130	0.01007826302
131	0.01004012905
132	0.01000477965
133	0.009995511554
134	0.009974632379
135	0.009962769933
136	0.009934861578
137	0.009906179101
138	0.009873536831
139	0.009853440244
140	0.009843329621
141	0.009815798324
142	0.009783676582
143	0.009756782608
144	0.009748132848
145	0.00972590986
146	0.00971564696
147	0.00970474383
148	0.009685929155
149	0.009679307984
150	0.009660310251
151	0.009647053118
152	0.00962229341
153	0.009595829076
154	0.009586979587
155	0.009572953889
156	0.009551473645
157	0.00954366581
158	0.009534269374
159	0.009521264125
160	0.009508842761
161	0.009490850687
162	0.009474061693
163	0.009461489078
164	0.009452340935
165	0.00943064104
166	0.009414742535
167	0.00939812249
168	0.009380814421
169	0.009365006974
170	0.009352136988
171	0.009339252381
172	0.009312622689
173	0.009289982371
174	0.009284522984
175	0.009258545063
176	0.009247940245
177	0.009239515438
178	0.009222891546
179	0.00920589735
180	0.009195668137
181	0.009179019877
182	0.009171998477
183	0.00916551616
184	0.009155146042
185	0.009131342146
186	0.009113062961
187	0.009106615784
188	0.00909680065
189	0.009085478397
190	0.009075419587
191	0.009068652637
192	0.009049315125
193	0.009032867535
194	0.009020418212
195	0.009012602426
196	0.009007539847
197	0.008988413863
198	0.008980234101
199	0.008973285975
200	0.008957412009
201	0.008949445656
202	0.008934638482
203	0.008926488046
204	0.008921257373
205	0.008917460887
206	0.008913929539
207	0.008902407214
208	0.008888791748
209	0.008880881483
210	0.008873106994
211	0.008863511427
212	0.008856057479
213	0.008853060168
214	0.008849074897
215	0.008843108149
216	0.008832026409
217	0.008824032696
218	0.008818980804
219	0.008810802324
220	0.008807087748
221	0.008802995943
222	0.008794495468
223	0.008787539904
224	0.008777219804
225	0.008767403901
226	0.008754101624
227	0.008745951445
228	0.008742220111
229	0.008733384216
230	0.008725843913
231	0.0087198516
232	0.008706627556
233	0.008702357567
234	0.008690121739
235	0.008676546202
236	0.008669082508
237	0.008651190213
238	0.008646375842
239	0.008640283664
240	0.008636691268
241	0.008623037497
242	0.008623041601
243	0.008613902522
244	0.008607466887
245	0.008605775342
246	0.008594884012
247	0.008585314864
248	0.008572055508
249	0.008564983749
250	0.008556677788
251	0.008551053726
252	0.00854535485
253	0.00853258832
254	0.008520479204
255	0.008510175434
256	0.008496597075
257	0.00848824349
258	0.008475936953
259	0.008468874941
260	0.008461623887
261	0.008453282956
262	0.00844561406
263	0.008439003748
264	0.008432403696
265	0.008424838427
266	0.008415532963
267	0.008409677878
268	0.00840360451
269	0.00839802867
270	0.008386475394
271	0.00838170745
272	0.008379544198
273	0.008364198027
274	0.00835645885
275	0.008352674078
276	0.008341267948
277	0.008341267948
278	0.008336290185
279	0.008334448416
280	0.008320320971
281	0.008305831432
282	0.008303163982
283	0.008299673931
284	0.008294695313
285	0.008289364946
286	0.00827521168
287	0.008258700563
288	0.008254373802
289	0.008254360721
290	0.008251838708
291	0.008251852388
292	0.008240135122
293	0.008240128966
294	0.008237154312
295	0.008233573887
296	0.008226599513
297	0.008222828848
298	0.008217222057
299	0.008214553496
300	0.0082015963
301	0.008190053027
302	0.008184564654
303	0.00818002628
304	0.008167782073
305	0.008155956135
306	0.008144223735
307	0.008134935286
308	0.008126500133
309	0.008113022665
310	0.008101758723
311	0.008097142115
312	0.008086091497
313	0.008082461567
314	0.008076514568
315	0.008075889217
316	0.008063852007
317	0.008056296143
318	0.008048805003
319	0.008048821334
320	0.008039115385
321	0.008024762646
322	0.008013918427
323	0.008011554248
324	0.008009395784
325	0.008009431951
326	0.008005029779
327	0.00799791715
328	0.007986230407
329	0.007975342241
330	0.007975318301
331	0.00796660775
332	0.00796410412
333	0.007959927071
334	0.007948812157
335	0.007942309233
336	0.007931292816
337	0.007931292816
338	0.007927206227
339	0.007923963956
340	0.007912442144
341	0.007908700208
342	0.00789804751
343	0.007898059138
344	0.007895457011
345	0.007890577403
346	0.007890571931
347	0.007890554831
348	0.007884804057
349	0.007877196807
350	0.007871563426
351	0.007871563426
352	0.007868230525
353	0.007868216673
354	0.007865084442
355	0.007860170463
356	0.007858548858
357	0.007858548858
358	0.007858547661
359	0.00785500725
360	0.007854999811
361	0.007843779132
362	0.007841851691
363	0.007841833907
364	0.007841809967
365	0.007840349616
366	0.007840360731
367	0.007840332003
368	0.007840308746
369	0.007830291746
370	0.00782093635
371	0.007820957468
372	0.007818765061
373	0.007818758221
374	0.007812841404
375	0.007809497388
376	0.00780948918
377	0.007805046138
378	0.007805066573
379	0.007800332658
380	0.007796306689
381	0.007792067652
382	0.007784502725
383	0.007774535058
384	0.00776574636
385	0.007762294442
386	0.007749135207
387	0.007744515521
388	0.007737703855
389	0.007731371506
390	0.00772098899
391	0.007713746742
392	0.007713738021
393	0.007713715278
394	0.007703989835
395	0.007701322899
396	0.007697631493
397	0.007688376389
398	0.007680584116
399	0.007674564015
400	0.007670935794
401	0.007670939385
402	0.007668782033
403	0.007663745189
404	0.007663734331
405	0.007655441964
406	0.007646212254
407	0.007646194555
408	0.007634462583
409	0.007628675642
410	0.00761687202
411	0.007609422604
412	0.007609408154
413	0.007609411574
414	0.007605251882
415	0.007605217682
416	0.007605217682
417	0.007599850977
418	0.007599860467
419	0.007599844564
420	0.007590700525
421	0.007589373555
422	0.007583218448
423	0.007583212463
424	0.00757398985
425	0.007573997972
426	0.007570150956
427	0.007563302268
428	0.007556773267
429	0.007549938943
430	0.007543315207
431	0.007534761636
432	0.007529858344
433	0.007521272283
434	0.007521272368
435	0.007521252532
436	0.007521276472
437	0.007521267666
438	0.00752127442
439	0.007521237569
440	0.007515203019
441	0.007509436085
442	0.00750763356
443	0.007499645576
444	0.00749362975
445	0.007485551904
446	0.007475949069
447	0.007461829234
448	0.007461842914
449	0.007455261929
450	0.007450694484
451	0.007450676785
452	0.007444802292
453	0.007437002323
454	0.007436128849
455	0.007428426607
456	0.00742485687
457	0.007418589244
458	0.007416647268
459	0.007412021939
460	0.007411377007
461	0.007409881344
462	0.007402086933
463	0.007402063592
464	0.007402058376
465	0.007402044525
466	0.007402030845
467	0.007402041789
468	0.007396059565
469	0.007396073245
470	0.007388254808
471	0.00738823027
472	0.007388237879
473	0.007384110506
474	0.007380553935
475	0.007375006482
476	0.007370253073
477	0.007362592128
478	0.007358613441
479	0.007354150136
480	0.007349373214
481	0.007349374582
482	0.007346198233
483	0.007346204389
484	0.007344124158
485	0.00733967744
486	0.007339543375
487	0.007339540639
488	0.007337186463
489	0.007333072001
490	0.007332345758
491	0.00732944626
492	0.007323851867
493	0.007320308805
494	0.00731667554
495	0.007316652198
496	0.007316642708
497	0.007316638518
498	0.00731198335
499	0.007309619427
500	0.007309581893
501	0.007306164688
502	0.007306151008
503	0.007306156565
504	0.007304314026
505	0.007301861611
506	0.007296564845
507	0.007293163886
508	0.007288055564
509	0.007284788241
510	0.007282587369
511	0.007275198317
512	0.007271985031
513	0.007268584243
514	0.007268584243
515	0.007266027517
516	0.00726244521
517	0.007262397244
518	0.007262408274
519	0.007261419544
520	0.007257879817
521	0.007255395082
522	0.007247875813
523	0.007247847085
524	0.007245675539
525	0.00724216283
526	0.007240752924
527	0.007237684391
528	0.007237689094
529	0.007235430166
530	0.007235430166
531	0.007227530932
532	0.007223646808
533	0.007221627282
534	0.00721957407
535	0.007216448337
536	0.007213419561
537	0.0072133757
538	0.007213334061
539	0.007210561189
540	0.007210470216
541	0.007208521229
542	0.00720850601
543	0.00720850601
544	0.007203996534
545	0.007203979349
546	0.007201110545
547	0.007198243366
548	0.007195416885
549	0.007195412781
550	0.007195397049
551	0.00719451511
552	0.007191601077
553	0.007188917724
554	0.00718440594
555	0.007184309068
556	0.007180901695
557	0.007180898104
558	0.007178608397
559	0.007178591981
560	0.007175233173
561	0.007173375842
562	0.007170125791
563	0.007168300951
564	0.007166868986
565	0.007165441039
566	0.007162836433
567	0.007162839169
568	0.007160195061
569	0.007160192411
570	0.007157542831
571	0.007157511452
572	0.007155768094
573	0.007154399656
574	0.007152424249
575	0.007151692619
576	0.007148666153
577	0.007146100022
578	0.007145224837
579	0.007144216186
580	0.007143157516
581	0.007141286335
582	0.007134019206
583	0.007133981073
584	0.007126969079
585	0.007124517091
586	0.007122055014
587	0.007119663219
588	0.007112411224
589	0.007112384548
590	0.00711234898
591	0.007112344876
592	0.007112347612
593	0.007105558859
594	0.007105549369
595	0.007103182967
596	0.007103184164
597	0.007101154293
598	0.007098494453
599	0.007091822923
600	0.007091806506
601	0.007085366597
602	0.007085374891
603	0.007085365229
604	0.007085352233
605	0.007085346162
606	0.007085355653
607	0.007085318802
608	0.007085350266
609	0.007084644715
610	0.007084618039
611	0.007084608377
612	0.007084621373
613	0.007084606325
614	0.007084610429
615	0.007084606325
616	0.007084603589
617	0.007084591961
618	0.007084582385
619	0.007084579649
620	0.007084565969
621	0.007084553058
622	0.007084543482
623	0.007084546133
624	0.007084525014
625	0.007084501672
626	0.007084504408
627	0.007084512617
628	0.007084485342
629	0.007084470208
630	0.007084480554
631	0.007084488676
632	0.007084471576
633	0.007084473115
634	0.007084473799
635	0.007084483204
636	0.00708447568
637	0.007084487479
638	0.00708447645
639	0.00708445593
640	0.007084459948
641	0.007084456699
642	0.007084421729
643	0.007084427287
644	0.007084427287
645	0.007084427287
646	0.007084427287
647	0.007084427287
648	0.007084427287
649	0.007084427287
650	0.007084427287
651	0.007084427287
652	0.007084427287
653	0.007084427287
654	0.007084427287
655	0.007084427287
656	0.007084427287
657	0.007084427287
658	0.007084427287
659	0.007084427287
660	0.007084427287
661	0.007084427287
662	0.007084427287
663	0.007084427287
664	0.007084427287
665	0.007084427287
666	0.007084427287
667	0.007084427287
668	0.007084427287
669	0.007084427287
670	0.007084427287
671	0.007084427287
672	0.007084427287
673	0.007084427287
674	0.007084427287
675	0.007084427287
676	0.007084427287
677	0.007084427287
678	0.007084427287
679	0.007084427287
680	0.007084427287
681	0.007084427287
682	0.007084427287
683	0.007084427287
684	0.007084427287
685	0.007084427287
686	0.007084427287
687	0.007084427287
688	0.007084427287
689	0.007084427287
690	0.007084427287
691	0.007084427287
692	0.007084427287
693	0.007084427287
694	0.007084427287
695	0.007084427287
696	0.007084427287
697	0.007084427287
698	0.007084427287
699	0.007084427287
700	0.007084427287
701	0.007084427287
702	0.007084427287
703	0.007084427287
704	0.007084427287
705	0.007084427287
706	0.007084427287
707	0.007084427287
708	0.007084427287
709	0.007084427287
710	0.007084427287
711	0.007084427287
712	0.007084427287
713	0.007084427287
714	0.007084427287
715	0.007084427287
716	0.007084427287
717	0.007084427287
718	0.007084427287
719	0.007084427287
720	0.007084427287
721	0.007084427287
722	0.007084427287
723	0.007084427287
724	0.007084427287
725	0.007084427287
726	0.007084427287
727	0.007084427287
728	0.007084427287
729	0.007084427287
730	0.007084427287
731	0.007084427287
732	0.007084427287
733	0.007084427287
734	0.007084427287
735	0.007084427287
736	0.007084427287
737	0.007084427287
738	0.007084427287
739	0.007084427287
740	0.007084427287
741	0.007084427287
742	0.007084427287
743	0.007084427287
744	0.007084427287
745	0.007084427287
746	0.007084427287
747	0.007084427287
748	0.007084427287
749	0.007084427287
750	0.007084427287
751	0.007084427287
752	0.007084427287
753	0.007084427287
754	0.007084427287
755	0.007084427287
756	0.007084427287
757	0.007084427287
758	0.007084427287
759	0.007084427287
760	0.007084427287
761	0.007084427287
762	0.007084427287
763	0.007084427287
764	0.007084427287
765	0.007084427287
766	0.007084427287
767	0.007084427287
768	0.007084427287
769	0.007084427287
770	0.007084427287
771	0.007084427287
772	0.007084427287
773	0.007084427287
774	0.007084427287
775	0.007084427287
776	0.007084427287
777	0.007084427287
778	0.007084427287
779	0.007084427287
780	0.007084427287
781	0.007084427287
782	0.007084427287
783	0.007084427287
784	0.007084427287
785	0.007084427287
786	0.007084427287
787	0.007084427287
788	0.007084427287
789	0.007084427287
790	0.007084427287
791	0.007084427287
792	0.007084427287
793	0.007084427287
794	0.007084427287
795	0.007084427287
796	0.007084427287
797	0.007084427287
798	0.007084427287
799	0.007084427287
800	0.007084427287
801	0.007084427287
802	0.007084427287
803	0.007084427287
804	0.007084427287
805	0.007084427287
806	0.007084427287
807	0.007084427287
808	0.007084427287
809	0.007084427287
810	0.007084427287
811	0.007084427287
812	0.007084427287
813	0.007084427287
814	0.007084427287
815	0.007084427287
816	0.007084427287
817	0.007084427287
818	0.007084427287
819	0.007084427287
820	0.007084427287
821	0.007084427287
822	0.007084427287
823	0.007084427287
824	0.007084427287
825	0.007084427287
826	0.007084427287
827	0.007084427287
828	0.007084427287
829	0.007084427287
830	0.007084427287
831	0.007084427287
832	0.007084427287
833	0.007084427287
834	0.007084427287
835	0.007084427287
836	0.007084427287
837	0.007084427287
838	0.007084427287
839	0.007084427287
840	0.007084427287
841	0.007084427287
842	0.007084427287
843	0.007084427287
844	0.007084427287
845	0.007084427287
846	0.007084427287
847	0.007084427287
848	0.007084427287
849	0.007084427287
850	0.007084427287
851	0.007084427287
852	0.007084427287
853	0.007084427287
854	0.007084427287
855	0.007084427287
856	0.007084427287
857	0.007084427287
858	0.007084427287
859	0.007084427287
860	0.007084427287
861	0.007084427287
862	0.007084427287
863	0.007084427287
864	0.007084427287
865	0.007084427287
866	0.007084427287
867	0.007084427287
868	0.007084427287
869	0.007084427287
870	0.007084427287
871	0.007084427287
872	0.007084427287
873	0.007084427287
874	0.007084427287
875	0.007084427287
876	0.007084427287
877	0.007084427287
878	0.007084427287
879	0.007084427287
880	0.007084427287
881	0.007084427287
882	0.007084427287
883	0.007084427287
884	0.007084427287
885	0.007084427287
886	0.007084427287
887	0.007084427287
888	0.007084427287
889	0.007084427287
890	0.007084427287
891	0.007084427287
892	0.007084427287
893	0.007084427287
894	0.007084427287
895	0.007084427287
896	0.007084427287
897	0.007084427287
898	0.007084427287
899	0.007084427287
900	0.007084427287
901	0.007084427287
902	0.007084427287
903	0.007084427287
904	0.007084427287
905	0.007084427287
906	0.007084427287
907	0.007084427287
908	0.007084427287
909	0.007084427287
910	0.007084427287
911	0.007084427287
912	0.007084427287
913	0.007084427287
914	0.007084427287
915	0.007084427287
916	0.007084427287
917	0.007084427287
918	0.007084427287
919	0.007084427287
920	0.007084427287
921	0.007084427287
922	0.007084427287
923	0.007084427287
924	0.007084427287
925	0.007084427287
926	0.007084427287
927	0.007084427287
928	0.007084427287
929	0.007084427287
930	0.007084427287
931	0.007084427287
932	0.007084427287
933	0.007084427287
934	0.007084427287
935	0.007084427287
936	0.007084427287
937	0.007084427287
938	0.007084427287
939	0.007084427287
940	0.007084427287
941	0.007084427287
942	0.007084427287
943	0.007084427287
944	0.007084427287
945	0.007084427287
946	0.007084427287
947	0.007084427287
948	0.007084427287
949	0.007084427287
950	0.007084427287
951	0.007084427287
952	0.007084427287
953	0.007084427287
954	0.007084427287
955	0.007084427287
956	0.007084427287
957	0.007084427287
958	0.007084427287
959	0.007084427287
960	0.007084427287
961	0.007084427287
962	0.007084427287
963	0.007084427287
964	0.007084427287
965	0.007084427287
966	0.007084427287
967	0.007084427287
968	0.007084427287
969	0.007084427287
970	0.007084427287
971	0.007084427287
972	0.007084427287
973	0.007084427287
974	0.007084427287
975	0.007084427287
976	0.007084427287
977	0.007084427287
978	0.007084427287
979	0.007084427287
980	0.007084427287
981	0.007084427287
982	0.007084427287
983	0.007084427287
984	0.007084427287
985	0.007084427287
986	0.007084427287
987	0.007084427287
988	0.007084427287
989	0.007084427287
990	0.007084427287
991	0.007084427287
992	0.007084427287
993	0.007084427287
994	0.007084427287
995	0.007084427287
996	0.007084427287
997	0.007084427287
998	0.007084427287
999	0.007084427287
